id_dtp,date_dtp,time_dtp,region_dtp,city_dtp,type_dtp,participant_dtp
866,2020-11-04,22:55,Псковская область,Гдов,4,2930
866,2020-11-04,22:55,Псковская область,Гдов,7,2931
866,2020-11-04,22:55,Псковская область,Гдов,4,2931
867,2020-03-30,06:04,Калужская область,Мещовск,9,2932
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,4,2933
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,2,2933
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,3,2933
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,4,2934
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,2,2934
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,3,2934
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,4,2935
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,2,2935
868,2019-04-14,19:00,Удмуртская Республика,Ижевск,3,2935
869,2019-10-21,16:12,Тюменская область,Тобольск,6,2936
869,2019-10-21,16:12,Тюменская область,Тобольск,7,2936
869,2019-10-21,16:12,Тюменская область,Тобольск,6,2937
869,2019-10-21,16:12,Тюменская область,Тобольск,7,2937
869,2019-10-21,16:12,Тюменская область,Тобольск,6,2938
869,2019-10-21,16:12,Тюменская область,Тобольск,7,2938
869,2019-10-21,16:12,Тюменская область,Тобольск,6,2939
869,2019-10-21,16:12,Тюменская область,Тобольск,7,2939
869,2019-10-21,16:12,Тюменская область,Тобольск,6,2940
869,2019-10-21,16:12,Тюменская область,Тобольск,7,2940
870,2020-09-10,01:41,Воронежская область,Борисоглебск,6,2941
870,2020-09-10,01:41,Воронежская область,Борисоглебск,6,2942
870,2020-09-10,01:41,Воронежская область,Борисоглебск,6,2943
870,2020-09-10,01:41,Воронежская область,Борисоглебск,6,2944
871,2019-02-07,16:43,Москва,Московский,4,2945
871,2019-02-07,16:43,Москва,Московский,0,2945
871,2019-02-07,16:43,Москва,Московский,4,2946
871,2019-02-07,16:43,Москва,Московский,0,2946
871,2019-02-07,16:43,Москва,Московский,4,2947
871,2019-02-07,16:43,Москва,Московский,0,2947
871,2019-02-07,16:43,Москва,Московский,4,2948
871,2019-02-07,16:43,Москва,Московский,0,2948
872,2020-02-04,15:10,Томская область,Кедровый,9,2949
872,2020-02-04,15:10,Томская область,Кедровый,7,2949
872,2020-02-04,15:10,Томская область,Кедровый,0,2949
872,2020-02-04,15:10,Томская область,Кедровый,9,2950
872,2020-02-04,15:10,Томская область,Кедровый,7,2950
872,2020-02-04,15:10,Томская область,Кедровый,0,2950
872,2020-02-04,15:10,Томская область,Кедровый,9,2951
872,2020-02-04,15:10,Томская область,Кедровый,7,2951
872,2020-02-04,15:10,Томская область,Кедровый,0,2951
872,2020-02-04,15:10,Томская область,Кедровый,9,2952
872,2020-02-04,15:10,Томская область,Кедровый,7,2952
872,2020-02-04,15:10,Томская область,Кедровый,0,2952
872,2020-02-04,15:10,Томская область,Кедровый,9,2953
872,2020-02-04,15:10,Томская область,Кедровый,7,2953
872,2020-02-04,15:10,Томская область,Кедровый,0,2953
873,2018-11-28,10:07,Ульяновская область,Новоульяновск,0,2954
873,2018-11-28,10:07,Ульяновская область,Новоульяновск,0,2955
873,2018-11-28,10:07,Ульяновская область,Новоульяновск,0,2956
873,2018-11-28,10:07,Ульяновская область,Новоульяновск,0,2957
873,2018-11-28,10:07,Ульяновская область,Новоульяновск,0,2958
874,2018-10-27,16:59,Псковская область,Гдов,8,2959
874,2018-10-27,16:59,Псковская область,Гдов,0,2959
874,2018-10-27,16:59,Псковская область,Гдов,8,2960
874,2018-10-27,16:59,Псковская область,Гдов,0,2960
874,2018-10-27,16:59,Псковская область,Гдов,8,2961
874,2018-10-27,16:59,Псковская область,Гдов,0,2961
874,2018-10-27,16:59,Псковская область,Гдов,8,2962
874,2018-10-27,16:59,Псковская область,Гдов,0,2962
874,2018-10-27,16:59,Псковская область,Гдов,8,2963
874,2018-10-27,16:59,Псковская область,Гдов,0,2963
875,2018-10-21,21:24,Нижегородская область,Ветлуга,1,2964
875,2018-10-21,21:24,Нижегородская область,Ветлуга,5,2964
875,2018-10-21,21:24,Нижегородская область,Ветлуга,6,2964
875,2018-10-21,21:24,Нижегородская область,Ветлуга,1,2965
875,2018-10-21,21:24,Нижегородская область,Ветлуга,5,2965
875,2018-10-21,21:24,Нижегородская область,Ветлуга,6,2965
875,2018-10-21,21:24,Нижегородская область,Ветлуга,1,2966
875,2018-10-21,21:24,Нижегородская область,Ветлуга,5,2966
875,2018-10-21,21:24,Нижегородская область,Ветлуга,6,2966
875,2018-10-21,21:24,Нижегородская область,Ветлуга,1,2967
875,2018-10-21,21:24,Нижегородская область,Ветлуга,5,2967
875,2018-10-21,21:24,Нижегородская область,Ветлуга,6,2967
875,2018-10-21,21:24,Нижегородская область,Ветлуга,1,2968
875,2018-10-21,21:24,Нижегородская область,Ветлуга,5,2968
875,2018-10-21,21:24,Нижегородская область,Ветлуга,6,2968
876,2019-12-02,09:48,Тульская область,Белёв,3,2969
876,2019-12-02,09:48,Тульская область,Белёв,8,2969
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,9,2972
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,7,2972
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,6,2972
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,9,2973
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,7,2973
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,6,2973
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,9,2974
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,7,2974
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,6,2974
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,9,2975
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,7,2975
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,6,2975
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,9,2976
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,7,2976
878,2019-12-29,07:27,Санкт-Петербург,Ломоносов,6,2976
880,2019-03-06,05:56,Сахалинская область,Курильск,2,2978
880,2019-03-06,05:56,Сахалинская область,Курильск,1,2978
880,2019-03-06,05:56,Сахалинская область,Курильск,2,2979
880,2019-03-06,05:56,Сахалинская область,Курильск,1,2979
880,2019-03-06,05:56,Сахалинская область,Курильск,2,2980
880,2019-03-06,05:56,Сахалинская область,Курильск,1,2980
880,2019-03-06,05:56,Сахалинская область,Курильск,2,2981
880,2019-03-06,05:56,Сахалинская область,Курильск,1,2981
881,2020-04-07,06:26,Ленинградская область,Пикалёво,5,2982
881,2020-04-07,06:26,Ленинградская область,Пикалёво,9,2982
881,2020-04-07,06:26,Ленинградская область,Пикалёво,1,2982
881,2020-04-07,06:26,Ленинградская область,Пикалёво,5,2983
881,2020-04-07,06:26,Ленинградская область,Пикалёво,9,2983
881,2020-04-07,06:26,Ленинградская область,Пикалёво,1,2983
882,2020-02-05,11:45,Чукотский АО,Певек,5,2984
882,2020-02-05,11:45,Чукотский АО,Певек,1,2984
882,2020-02-05,11:45,Чукотский АО,Певек,4,2984
882,2020-02-05,11:45,Чукотский АО,Певек,5,2985
882,2020-02-05,11:45,Чукотский АО,Певек,1,2985
882,2020-02-05,11:45,Чукотский АО,Певек,4,2985
882,2020-02-05,11:45,Чукотский АО,Певек,5,2986
882,2020-02-05,11:45,Чукотский АО,Певек,1,2986
882,2020-02-05,11:45,Чукотский АО,Певек,4,2986
882,2020-02-05,11:45,Чукотский АО,Певек,5,2987
882,2020-02-05,11:45,Чукотский АО,Певек,1,2987
882,2020-02-05,11:45,Чукотский АО,Певек,4,2987
884,2018-08-15,23:11,Ульяновская область,Ульяновск,5,2993
884,2018-08-15,23:11,Ульяновская область,Ульяновск,3,2993
884,2018-08-15,23:11,Ульяновская область,Ульяновск,9,2993
884,2018-08-15,23:11,Ульяновская область,Ульяновск,5,2994
884,2018-08-15,23:11,Ульяновская область,Ульяновск,3,2994
884,2018-08-15,23:11,Ульяновская область,Ульяновск,9,2994
884,2018-08-15,23:11,Ульяновская область,Ульяновск,5,2995
884,2018-08-15,23:11,Ульяновская область,Ульяновск,3,2995
884,2018-08-15,23:11,Ульяновская область,Ульяновск,9,2995
884,2018-08-15,23:11,Ульяновская область,Ульяновск,5,2996
884,2018-08-15,23:11,Ульяновская область,Ульяновск,3,2996
884,2018-08-15,23:11,Ульяновская область,Ульяновск,9,2996
885,2018-12-22,16:16,Свердловская область,Кировград,3,2997
885,2018-12-22,16:16,Свердловская область,Кировград,3,2998
885,2018-12-22,16:16,Свердловская область,Кировград,3,2999
885,2018-12-22,16:16,Свердловская область,Кировград,3,3000
885,2018-12-22,16:16,Свердловская область,Кировград,3,3001
886,2018-10-23,02:50,Свердловская область,Каменск-Уральский,7,3002
886,2018-10-23,02:50,Свердловская область,Каменск-Уральский,7,3003
887,2018-02-08,16:28,Республика Карелия,Олонец,6,3004
887,2018-02-08,16:28,Республика Карелия,Олонец,5,3004
887,2018-02-08,16:28,Республика Карелия,Олонец,4,3004
887,2018-02-08,16:28,Республика Карелия,Олонец,6,3005
887,2018-02-08,16:28,Республика Карелия,Олонец,5,3005
887,2018-02-08,16:28,Республика Карелия,Олонец,4,3005
887,2018-02-08,16:28,Республика Карелия,Олонец,6,3006
887,2018-02-08,16:28,Республика Карелия,Олонец,5,3006
887,2018-02-08,16:28,Республика Карелия,Олонец,4,3006
887,2018-02-08,16:28,Республика Карелия,Олонец,6,3007
887,2018-02-08,16:28,Республика Карелия,Олонец,5,3007
887,2018-02-08,16:28,Республика Карелия,Олонец,4,3007
887,2018-02-08,16:28,Республика Карелия,Олонец,6,3008
887,2018-02-08,16:28,Республика Карелия,Олонец,5,3008
887,2018-02-08,16:28,Республика Карелия,Олонец,4,3008
888,2018-08-01,12:22,Республика Татарстан,Елабуга,7,3009
888,2018-08-01,12:22,Республика Татарстан,Елабуга,3,3009
888,2018-08-01,12:22,Республика Татарстан,Елабуга,7,3010
888,2018-08-01,12:22,Республика Татарстан,Елабуга,3,3010
889,2018-09-18,10:20,Волгоградская область,Серафимович,0,3011
889,2018-09-18,10:20,Волгоградская область,Серафимович,2,3011
889,2018-09-18,10:20,Волгоградская область,Серафимович,1,3011
889,2018-09-18,10:20,Волгоградская область,Серафимович,0,3012
889,2018-09-18,10:20,Волгоградская область,Серафимович,2,3012
889,2018-09-18,10:20,Волгоградская область,Серафимович,1,3012
889,2018-09-18,10:20,Волгоградская область,Серафимович,0,3013
889,2018-09-18,10:20,Волгоградская область,Серафимович,2,3013
889,2018-09-18,10:20,Волгоградская область,Серафимович,1,3013
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,1,3014
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,9,3014
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,1,3015
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,9,3015
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,1,3016
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,9,3016
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,1,3017
890,2020-10-13,01:17,Республика Мордовия,Ковылкино,9,3017
891,2019-08-31,20:12,Республика Крым,Судак,2,3018
891,2019-08-31,20:12,Республика Крым,Судак,4,3018
891,2019-08-31,20:12,Республика Крым,Судак,8,3018
891,2019-08-31,20:12,Республика Крым,Судак,2,3019
891,2019-08-31,20:12,Республика Крым,Судак,4,3019
891,2019-08-31,20:12,Республика Крым,Судак,8,3019
891,2019-08-31,20:12,Республика Крым,Судак,2,3020
891,2019-08-31,20:12,Республика Крым,Судак,4,3020
891,2019-08-31,20:12,Республика Крым,Судак,8,3020
891,2019-08-31,20:12,Республика Крым,Судак,2,3021
891,2019-08-31,20:12,Республика Крым,Судак,4,3021
891,2019-08-31,20:12,Республика Крым,Судак,8,3021
892,2019-02-06,22:57,Республика Мордовия,Ковылкино,3,3022
892,2019-02-06,22:57,Республика Мордовия,Ковылкино,3,3023
892,2019-02-06,22:57,Республика Мордовия,Ковылкино,3,3024
893,2018-06-19,02:11,Пермский край,Усолье,8,3025
893,2018-06-19,02:11,Пермский край,Усолье,2,3025
893,2018-06-19,02:11,Пермский край,Усолье,9,3025
893,2018-06-19,02:11,Пермский край,Усолье,8,3026
893,2018-06-19,02:11,Пермский край,Усолье,2,3026
893,2018-06-19,02:11,Пермский край,Усолье,9,3026
893,2018-06-19,02:11,Пермский край,Усолье,8,3027
893,2018-06-19,02:11,Пермский край,Усолье,2,3027
893,2018-06-19,02:11,Пермский край,Усолье,9,3027
894,2019-08-08,10:46,Новосибирская область,Каргат,2,3028
894,2019-08-08,10:46,Новосибирская область,Каргат,9,3028
894,2019-08-08,10:46,Новосибирская область,Каргат,2,3029
894,2019-08-08,10:46,Новосибирская область,Каргат,9,3029
896,2020-01-31,03:49,Республика Чечня,Грозный,7,3034
896,2020-01-31,03:49,Республика Чечня,Грозный,4,3034
896,2020-01-31,03:49,Республика Чечня,Грозный,5,3034
896,2020-01-31,03:49,Республика Чечня,Грозный,7,3035
896,2020-01-31,03:49,Республика Чечня,Грозный,4,3035
896,2020-01-31,03:49,Республика Чечня,Грозный,5,3035
896,2020-01-31,03:49,Республика Чечня,Грозный,7,3036
896,2020-01-31,03:49,Республика Чечня,Грозный,4,3036
896,2020-01-31,03:49,Республика Чечня,Грозный,5,3036
896,2020-01-31,03:49,Республика Чечня,Грозный,7,3037
896,2020-01-31,03:49,Республика Чечня,Грозный,4,3037
896,2020-01-31,03:49,Республика Чечня,Грозный,5,3037
897,2018-03-17,07:44,Красноярский край,Ачинск,8,3038
897,2018-03-17,07:44,Красноярский край,Ачинск,8,3039
897,2018-03-17,07:44,Красноярский край,Ачинск,8,3040
897,2018-03-17,07:44,Красноярский край,Ачинск,8,3041
898,2018-08-08,05:54,Владимирская область,Лакинск,8,3042
898,2018-08-08,05:54,Владимирская область,Лакинск,2,3042
898,2018-08-08,05:54,Владимирская область,Лакинск,8,3043
898,2018-08-08,05:54,Владимирская область,Лакинск,2,3043
898,2018-08-08,05:54,Владимирская область,Лакинск,8,3044
898,2018-08-08,05:54,Владимирская область,Лакинск,2,3044
898,2018-08-08,05:54,Владимирская область,Лакинск,8,3045
898,2018-08-08,05:54,Владимирская область,Лакинск,2,3045
898,2018-08-08,05:54,Владимирская область,Лакинск,8,3046
898,2018-08-08,05:54,Владимирская область,Лакинск,2,3046
899,2018-05-25,20:56,Тульская область,Кимовск,3,3047
899,2018-05-25,20:56,Тульская область,Кимовск,3,3048
899,2018-05-25,20:56,Тульская область,Кимовск,3,3049
899,2018-05-25,20:56,Тульская область,Кимовск,3,3050
900,2019-09-09,07:19,Липецкая область,Лебедянь,3,3051
900,2019-09-09,07:19,Липецкая область,Лебедянь,4,3051
900,2019-09-09,07:19,Липецкая область,Лебедянь,5,3051
900,2019-09-09,07:19,Липецкая область,Лебедянь,3,3052
900,2019-09-09,07:19,Липецкая область,Лебедянь,4,3052
900,2019-09-09,07:19,Липецкая область,Лебедянь,5,3052
900,2019-09-09,07:19,Липецкая область,Лебедянь,3,3053
900,2019-09-09,07:19,Липецкая область,Лебедянь,4,3053
900,2019-09-09,07:19,Липецкая область,Лебедянь,5,3053
901,2019-07-16,23:16,Приморский край,Владивосток,8,3054
901,2019-07-16,23:16,Приморский край,Владивосток,0,3054
901,2019-07-16,23:16,Приморский край,Владивосток,9,3054
901,2019-07-16,23:16,Приморский край,Владивосток,8,3055
901,2019-07-16,23:16,Приморский край,Владивосток,0,3055
901,2019-07-16,23:16,Приморский край,Владивосток,9,3055
901,2019-07-16,23:16,Приморский край,Владивосток,8,3056
901,2019-07-16,23:16,Приморский край,Владивосток,0,3056
901,2019-07-16,23:16,Приморский край,Владивосток,9,3056
901,2019-07-16,23:16,Приморский край,Владивосток,8,3057
901,2019-07-16,23:16,Приморский край,Владивосток,0,3057
901,2019-07-16,23:16,Приморский край,Владивосток,9,3057
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,1,3058
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,3,3058
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,1,3059
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,3,3059
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,1,3060
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,3,3060
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,1,3061
902,2019-11-06,19:19,Республика Марий Эл,Йошкар-Ола,3,3061
904,2020-08-07,19:45,Севастополь,Инкерман,4,3064
904,2020-08-07,19:45,Севастополь,Инкерман,5,3064
904,2020-08-07,19:45,Севастополь,Инкерман,4,3065
904,2020-08-07,19:45,Севастополь,Инкерман,5,3065
904,2020-08-07,19:45,Севастополь,Инкерман,4,3066
904,2020-08-07,19:45,Севастополь,Инкерман,5,3066
904,2020-08-07,19:45,Севастополь,Инкерман,4,3067
904,2020-08-07,19:45,Севастополь,Инкерман,5,3067
905,2020-12-18,11:14,Псковская область,Опочка,3,3068
905,2020-12-18,11:14,Псковская область,Опочка,6,3068
905,2020-12-18,11:14,Псковская область,Опочка,3,3069
905,2020-12-18,11:14,Псковская область,Опочка,6,3069
905,2020-12-18,11:14,Псковская область,Опочка,3,3070
905,2020-12-18,11:14,Псковская область,Опочка,6,3070
905,2020-12-18,11:14,Псковская область,Опочка,3,3071
905,2020-12-18,11:14,Псковская область,Опочка,6,3071
905,2020-12-18,11:14,Псковская область,Опочка,3,3072
905,2020-12-18,11:14,Псковская область,Опочка,6,3072
907,2020-02-10,12:52,Ростовская область,Гуково,3,3075
907,2020-02-10,12:52,Ростовская область,Гуково,7,3075
907,2020-02-10,12:52,Ростовская область,Гуково,3,3076
907,2020-02-10,12:52,Ростовская область,Гуково,7,3076
907,2020-02-10,12:52,Ростовская область,Гуково,3,3077
907,2020-02-10,12:52,Ростовская область,Гуково,7,3077
908,2020-10-13,07:45,Красноярский край,Зеленогорск,2,3078
908,2020-10-13,07:45,Красноярский край,Зеленогорск,2,3079
908,2020-10-13,07:45,Красноярский край,Зеленогорск,2,3080
908,2020-10-13,07:45,Красноярский край,Зеленогорск,2,3081
910,2020-09-07,21:29,Курганская область,Макушино,8,3084
910,2020-09-07,21:29,Курганская область,Макушино,8,3085
910,2020-09-07,21:29,Курганская область,Макушино,8,3086
910,2020-09-07,21:29,Курганская область,Макушино,8,3087
911,2019-08-16,22:51,Рязанская область,Михайлов,9,3088
911,2019-08-16,22:51,Рязанская область,Михайлов,9,3089
911,2019-08-16,22:51,Рязанская область,Михайлов,9,3090
911,2019-08-16,22:51,Рязанская область,Михайлов,9,3091
914,2018-01-01,08:04,Оренбургская область,Новотроицк,3,3096
914,2018-01-01,08:04,Оренбургская область,Новотроицк,3,3097
914,2018-01-01,08:04,Оренбургская область,Новотроицк,3,3098
916,2018-03-04,08:41,Ленинградская область,Новая Ладога,4,3104
916,2018-03-04,08:41,Ленинградская область,Новая Ладога,5,3104
916,2018-03-04,08:41,Ленинградская область,Новая Ладога,4,3105
916,2018-03-04,08:41,Ленинградская область,Новая Ладога,5,3105
916,2018-03-04,08:41,Ленинградская область,Новая Ладога,4,3106
916,2018-03-04,08:41,Ленинградская область,Новая Ладога,5,3106
917,2018-03-05,18:31,Краснодарский край,Республика Крымск,5,3107
917,2018-03-05,18:31,Краснодарский край,Республика Крымск,2,3107
917,2018-03-05,18:31,Краснодарский край,Республика Крымск,5,3108
917,2018-03-05,18:31,Краснодарский край,Республика Крымск,2,3108
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,4,3109
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,7,3109
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,9,3109
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,4,3110
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,7,3110
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,9,3110
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,4,3111
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,7,3111
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,9,3111
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,4,3112
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,7,3112
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,9,3112
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,4,3113
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,7,3113
918,2018-09-13,00:08,Республика Тыва,Ак-Довурак,9,3113
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,5,3114
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,0,3114
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,3,3114
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,5,3115
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,0,3115
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,3,3115
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,5,3116
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,0,3116
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,3,3116
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,5,3117
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,0,3117
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,3,3117
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,5,3118
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,0,3118
919,2018-06-12,00:52,Хабаровский край,Николаевск-на-Амуре,3,3118
920,2019-04-23,06:41,Ростовская область,Белая Калитва,9,3119
920,2019-04-23,06:41,Ростовская область,Белая Калитва,9,3120
921,2020-03-31,13:32,Республика Адыгея,Адыгейск,2,3121
921,2020-03-31,13:32,Республика Адыгея,Адыгейск,6,3121
921,2020-03-31,13:32,Республика Адыгея,Адыгейск,2,3122
921,2020-03-31,13:32,Республика Адыгея,Адыгейск,6,3122
921,2020-03-31,13:32,Республика Адыгея,Адыгейск,2,3123
921,2020-03-31,13:32,Республика Адыгея,Адыгейск,6,3123
922,2020-06-05,21:47,Орловская область,Мценск,1,3124
924,2018-04-22,21:51,Ульяновская область,Ульяновск,7,3129
924,2018-04-22,21:51,Ульяновская область,Ульяновск,5,3129
924,2018-04-22,21:51,Ульяновская область,Ульяновск,7,3130
924,2018-04-22,21:51,Ульяновская область,Ульяновск,5,3130
924,2018-04-22,21:51,Ульяновская область,Ульяновск,7,3131
924,2018-04-22,21:51,Ульяновская область,Ульяновск,5,3131
924,2018-04-22,21:51,Ульяновская область,Ульяновск,7,3132
924,2018-04-22,21:51,Ульяновская область,Ульяновск,5,3132
924,2018-04-22,21:51,Ульяновская область,Ульяновск,7,3133
924,2018-04-22,21:51,Ульяновская область,Ульяновск,5,3133
925,2019-09-17,12:18,Рязанская область,Новомичуринск,0,3134
925,2019-09-17,12:18,Рязанская область,Новомичуринск,0,3135
925,2019-09-17,12:18,Рязанская область,Новомичуринск,0,3136
925,2019-09-17,12:18,Рязанская область,Новомичуринск,0,3137
926,2020-11-25,18:16,Хабаровский край,Николаевск-на-Амуре,6,3138
926,2020-11-25,18:16,Хабаровский край,Николаевск-на-Амуре,6,3139
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,6,3140
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,9,3140
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,5,3140
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,6,3141
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,9,3141
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,5,3141
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,6,3142
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,9,3142
927,2020-12-23,03:30,Республика Алтай,Горно-Алтайск,5,3142
928,2018-07-17,15:27,Ульяновская область,Димитровград,3,3143
928,2018-07-17,15:27,Ульяновская область,Димитровград,9,3143
928,2018-07-17,15:27,Ульяновская область,Димитровград,1,3143
929,2019-12-02,11:48,Челябинская область,Куса,7,3144
929,2019-12-02,11:48,Челябинская область,Куса,1,3144
929,2019-12-02,11:48,Челябинская область,Куса,7,3145
929,2019-12-02,11:48,Челябинская область,Куса,1,3145
929,2019-12-02,11:48,Челябинская область,Куса,7,3146
929,2019-12-02,11:48,Челябинская область,Куса,1,3146
929,2019-12-02,11:48,Челябинская область,Куса,7,3147
929,2019-12-02,11:48,Челябинская область,Куса,1,3147
929,2019-12-02,11:48,Челябинская область,Куса,7,3148
929,2019-12-02,11:48,Челябинская область,Куса,1,3148
931,2019-05-30,01:24,Удмуртская Республика,Сарапул,9,3151
933,2019-11-30,12:17,Республика Карелия,Кондопога,8,3153
933,2019-11-30,12:17,Республика Карелия,Кондопога,6,3153
933,2019-11-30,12:17,Республика Карелия,Кондопога,3,3153
933,2019-11-30,12:17,Республика Карелия,Кондопога,8,3154
933,2019-11-30,12:17,Республика Карелия,Кондопога,6,3154
933,2019-11-30,12:17,Республика Карелия,Кондопога,3,3154
933,2019-11-30,12:17,Республика Карелия,Кондопога,8,3155
933,2019-11-30,12:17,Республика Карелия,Кондопога,6,3155
933,2019-11-30,12:17,Республика Карелия,Кондопога,3,3155
933,2019-11-30,12:17,Республика Карелия,Кондопога,8,3156
933,2019-11-30,12:17,Республика Карелия,Кондопога,6,3156
933,2019-11-30,12:17,Республика Карелия,Кондопога,3,3156
933,2019-11-30,12:17,Республика Карелия,Кондопога,8,3157
933,2019-11-30,12:17,Республика Карелия,Кондопога,6,3157
933,2019-11-30,12:17,Республика Карелия,Кондопога,3,3157
935,2018-03-29,02:08,Калининградская область,Приморск,1,3163
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,8,3168
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,3,3168
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,8,3169
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,3,3169
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,8,3170
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,3,3170
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,8,3171
937,2019-01-19,13:40,Приморский край,Спасск-Дальний,3,3171
938,2019-11-05,20:55,Вологодская область,Кириллов,7,3172
938,2019-11-05,20:55,Вологодская область,Кириллов,3,3172
938,2019-11-05,20:55,Вологодская область,Кириллов,7,3173
938,2019-11-05,20:55,Вологодская область,Кириллов,3,3173
940,2020-09-22,15:54,Республика Тыва,Туран,4,3175
940,2020-09-22,15:54,Республика Тыва,Туран,3,3175
940,2020-09-22,15:54,Республика Тыва,Туран,4,3176
940,2020-09-22,15:54,Республика Тыва,Туран,3,3176
942,2020-01-08,04:50,Пермский край,Кунгур,6,3181
942,2020-01-08,04:50,Пермский край,Кунгур,9,3181
942,2020-01-08,04:50,Пермский край,Кунгур,1,3181
942,2020-01-08,04:50,Пермский край,Кунгур,6,3182
942,2020-01-08,04:50,Пермский край,Кунгур,9,3182
942,2020-01-08,04:50,Пермский край,Кунгур,1,3182
943,2020-06-16,05:23,Тамбовская область,Тамбов,3,3183
943,2020-06-16,05:23,Тамбовская область,Тамбов,1,3183
943,2020-06-16,05:23,Тамбовская область,Тамбов,3,3184
943,2020-06-16,05:23,Тамбовская область,Тамбов,1,3184
943,2020-06-16,05:23,Тамбовская область,Тамбов,3,3185
943,2020-06-16,05:23,Тамбовская область,Тамбов,1,3185
